 82 137  .008  .068  .004 -.001  .001  .000 -.001    .04  -3.46   21.15     .00     .00     .00    2.79     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 138  .000  .000  .000  .000  .001  .000  .000    .00  -3.91   24.37     .00     .00     .00    4.85     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 139  .000  .000  .001  .000  .001  .000 -.001    .00  -2.19   29.89     .00     .00     .00    2.55     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 140  .000  .000  .000  .000  .001  .000  .000    .00  -2.83   33.18     .00     .00     .00    4.78     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 141  .004  .000  .002  .000  .001  .000  .001   -.02  -1.16   38.90     .00     .00     .00    2.35     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 142  .000  .000  .000  .000  .000  .000  .000    .00  -1.95   42.28     .00     .00     .00    4.69     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 143  .197  .000  .074  .000  .006  .000 -.020    .28   -.68   47.85     .00     .00     .00    2.50     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 144  .203  .000  .067  .000  .002  .000 -.020    .08  -1.40   51.55     .00     .00     .00    4.37     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 145  .221  .000  .065  .000 -.006  .000 -.024   1.04   -.89   56.60     .00     .00     .00    3.02     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 146  .226  .000  .052  .000 -.010  .000 -.020    .80  -1.63   60.51     .00     .00     .00    4.16     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 147  .236  .000  .054  .000 -.016  .000 -.026   1.76  -1.18   65.74     .00     .00     .00    2.85     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 148  .234  .000  .043  .000 -.017  .000 -.020   1.37  -1.88   69.92     .00     .00     .00    3.89     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 149  .240  .000  .036  .000 -.020  .000 -.016   2.25  -1.40   75.41     .00     .00     .00    2.58     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 150  .239  .000  .026  .000 -.020  .000 -.010   1.71  -2.08   79.84     .00     .00     .00    3.64     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 151  .245  .000  .018  .000 -.025  .000 -.006   2.46  -1.57   85.57     .00     .00     .00    2.34     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 152  .244  .000  .011  .000 -.025  .000 -.003   1.89  -2.24   90.24     .00     .00     .00    3.40     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 153  .248  .000  .003  .000 -.029  .000  .002   2.41  -1.64   96.28     .00     .00     .00    2.02     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 154  .244  .000 -.001  .000 -.024  .000  .002   1.81  -2.35  101.13     .00     .00     .00    3.23     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 155  .247  .000 -.012  .000 -.028  .000  .008   2.24  -1.76  107.37     .00     .00     .00    1.82     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 156  .238  .000 -.015  .000 -.020  .000  .007   1.68  -2.50  112.40     .00     .00     .00    3.05     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 157  .241  .000 -.021  .000 -.022  .000  .004   2.04  -1.91  118.85     .00     .00     .00    1.62     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 158  .237  .000 -.032  .000 -.020  .000  .013   1.52  -2.73  124.00     .00     .00     .00    2.92     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 159  .236  .000 -.040  .000 -.019  .000  .016   1.96  -2.28  130.53     .00     .00     .00    1.55     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 160  .229  .000 -.046  .000 -.013  .000  .014   1.34  -3.04  135.94     .00     .00     .00    2.66     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 161  .231  .000 -.055  .000 -.014  .000  .020   1.81  -2.66  142.59     .00     .00     .00    1.42     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 162  .222  .000 -.059  .000 -.007  .000  .017   1.11  -3.41  148.22     .00     .00     .00    2.44     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 163  .217  .000 -.065  .000 -.003  .000  .016   1.24  -2.79  155.31     .00     .00     .00     .98     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 164  .203  .000 -.061  .000  .001  .000  .012    .41  -3.39  161.27     .00     .00     .00    2.11     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 165  .187  .000 -.065  .000  .005  .000  .011    .43  -2.75  168.57     .00     .00     .00     .78     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 166  .001  .000  .001  .000  .000  .000  .000    .03  -3.77  174.30     .00     .00     .00    2.34     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 167  .001  .000  .004  .000  .000  .000  .000    .04  -3.21  181.71     .00     .00     .00     .66     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 168  .001  .000  .001  .000  .000  .000  .000    .04  -4.63  187.24     .00     .00     .00    2.55     .00     .00     .00   .000E+00  .000E+00      .00     .00
